Production,Productivity,SForest,AD,Sharvest,Rewetting,Area (Mha)
Low,MediumHigh,100,Low,83,50,1.3985828070594528
Low,MediumHigh,100,Low,83,75,1.3985828070594528
Low,MediumHigh,100,Low,83,100,1.3985828070594528
Low,MediumHigh,25,High,0,0,1.3985828070594528
Low,MediumHigh,25,High,0,25,1.3985828070594528
Low,MediumHigh,25,High,0,50,1.3985828070594528
Low,MediumHigh,25,High,0,75,1.3985828070594528
Low,MediumHigh,25,High,0,100,1.3985828070594528
Low,MediumHigh,25,High,20,0,1.3985828070594528
Low,MediumHigh,25,High,20,25,1.3985828070594528
Low,MediumHigh,25,High,20,50,1.3985828070594528
Low,MediumHigh,25,High,20,75,1.3985828070594528
Low,MediumHigh,25,High,20,100,1.3985828070594528
Low,MediumHigh,25,High,50,0,1.3985828070594528
Low,MediumHigh,25,High,50,25,1.3985828070594528
Low,MediumHigh,25,High,50,50,1.3985828070594528
Low,MediumHigh,25,High,50,75,1.3985828070594528
Low,MediumHigh,25,High,50,100,1.3985828070594528
Low,MediumHigh,25,High,83,0,1.3985828070594528
Low,MediumHigh,25,High,83,25,1.3985828070594528
Low,MediumHigh,25,High,83,50,1.3985828070594528
Low,MediumHigh,25,High,83,75,1.3985828070594528
Low,MediumHigh,25,High,83,100,1.3985828070594528
Low,MediumHigh,25,Low,0,0,1.3985828070594528
Low,MediumHigh,25,Low,0,25,1.3985828070594528
Low,MediumHigh,25,Low,0,50,1.3985828070594528
Low,MediumHigh,25,Low,0,75,1.3985828070594528
Low,MediumHigh,25,Low,0,100,1.3985828070594528
Low,MediumHigh,25,Low,20,0,1.3985828070594528
Low,MediumHigh,25,Low,20,25,1.3985828070594528
Low,MediumHigh,25,Low,20,50,1.3985828070594528
Low,MediumHigh,25,Low,20,75,1.3985828070594528
Low,MediumHigh,25,Low,20,100,1.3985828070594528
Low,MediumHigh,25,Low,50,0,1.3985828070594528
Low,MediumHigh,25,Low,50,25,1.3985828070594528
Low,MediumHigh,25,Low,50,50,1.3985828070594528
Low,MediumHigh,25,Low,50,75,1.3985828070594528
Low,MediumHigh,25,Low,50,100,1.3985828070594528
Low,MediumHigh,25,Low,83,0,1.3985828070594528
Low,MediumHigh,25,Low,83,25,1.3985828070594528
Low,MediumHigh,25,Low,83,50,1.3985828070594528
Low,MediumHigh,25,Low,83,75,1.3985828070594528
Low,MediumHigh,25,Low,83,100,1.3985828070594528
Low,MediumHigh,50,High,0,0,1.3985828070594528
Low,MediumHigh,50,High,0,25,1.3985828070594528
Low,MediumHigh,50,High,0,50,1.3985828070594528
Low,MediumHigh,50,High,0,75,1.3985828070594528
Low,MediumHigh,50,High,0,100,1.3985828070594528
Low,MediumHigh,50,High,20,0,1.3985828070594528
Low,MediumHigh,50,High,20,25,1.3985828070594528
Low,MediumHigh,50,High,20,50,1.3985828070594528
Low,MediumHigh,50,High,20,75,1.3985828070594528
Low,MediumHigh,50,High,20,100,1.3985828070594528
Low,MediumHigh,50,High,50,0,1.3985828070594528
Low,MediumHigh,50,High,50,25,1.3985828070594528
Low,MediumHigh,50,High,50,50,1.3985828070594528
Low,MediumHigh,50,High,50,75,1.3985828070594528
Low,MediumHigh,50,High,50,100,1.3985828070594528
Low,MediumHigh,50,High,83,0,1.3985828070594528
Low,MediumHigh,50,High,83,25,1.3985828070594528
Low,MediumHigh,50,High,83,50,1.3985828070594528
Low,MediumHigh,50,High,83,75,1.3985828070594528
Low,MediumHigh,50,High,83,100,1.3985828070594528
Low,MediumHigh,50,Low,0,0,1.3985828070594528
Low,MediumHigh,50,Low,0,25,1.3985828070594528
Low,MediumHigh,50,Low,0,50,1.3985828070594528
Low,MediumHigh,50,Low,0,75,1.3985828070594528
Low,MediumHigh,50,Low,0,100,1.3985828070594528
Low,MediumHigh,50,Low,20,0,1.3985828070594528
Low,MediumHigh,50,Low,20,25,1.3985828070594528
Low,MediumHigh,50,Low,20,50,1.3985828070594528
Low,MediumHigh,50,Low,20,75,1.3985828070594528
Low,MediumHigh,50,Low,20,100,1.3985828070594528
Low,MediumHigh,50,Low,50,0,1.3985828070594528
Low,MediumHigh,50,Low,50,25,1.3985828070594528
Low,MediumHigh,50,Low,50,50,1.3985828070594528
Low,MediumHigh,50,Low,50,75,1.3985828070594528
Low,MediumHigh,50,Low,50,100,1.3985828070594528
Low,MediumHigh,50,Low,83,0,1.3985828070594528
Low,MediumHigh,50,Low,83,25,1.3985828070594528
Low,MediumHigh,50,Low,83,50,1.3985828070594528
Low,MediumHigh,50,Low,83,75,1.3985828070594528
Low,MediumHigh,50,Low,83,100,1.3985828070594528
Low,MediumHigh,75,High,0,0,1.3985828070594528
Low,MediumHigh,75,High,0,25,1.3985828070594528
Low,MediumHigh,75,High,0,50,1.3985828070594528
Low,MediumHigh,75,High,0,75,1.3985828070594528
Low,MediumHigh,75,High,0,100,1.3985828070594528
Low,MediumHigh,75,High,20,0,1.3985828070594528
Low,MediumHigh,75,High,20,25,1.3985828070594528
Low,MediumHigh,75,High,20,50,1.3985828070594528
Low,MediumHigh,75,High,20,75,1.3985828070594528
Low,MediumHigh,75,High,20,100,1.3985828070594528
Low,MediumHigh,75,High,50,0,1.3985828070594528
Low,MediumHigh,75,High,50,25,1.3985828070594528
Low,MediumHigh,75,High,50,50,1.3985828070594528
Low,MediumHigh,75,High,50,75,1.3985828070594528
Low,MediumHigh,75,High,50,100,1.3985828070594528
Low,MediumHigh,75,High,83,0,1.3985828070594528
Low,MediumHigh,75,High,83,25,1.3985828070594528
Low,MediumHigh,75,High,83,50,1.3985828070594528
Low,MediumHigh,75,High,83,75,1.3985828070594528
Low,MediumHigh,75,High,83,100,1.3985828070594528
Low,MediumHigh,75,Low,0,0,1.3985828070594528
Low,MediumHigh,75,Low,0,25,1.3985828070594528
Low,MediumHigh,75,Low,0,50,1.3985828070594528
Low,MediumHigh,75,Low,0,75,1.3985828070594528
Low,MediumHigh,75,Low,0,100,1.3985828070594528
Low,MediumHigh,75,Low,20,0,1.3985828070594528
Low,MediumHigh,75,Low,20,25,1.3985828070594528
Low,MediumHigh,75,Low,20,50,1.3985828070594528
Low,MediumHigh,75,Low,20,75,1.3985828070594528
Low,MediumHigh,75,Low,20,100,1.3985828070594528
Low,MediumHigh,75,Low,50,0,1.3985828070594528
Low,MediumHigh,75,Low,50,25,1.3985828070594528
Low,MediumHigh,75,Low,50,50,1.3985828070594528
Low,MediumHigh,75,Low,50,75,1.3985828070594528
Low,MediumHigh,75,Low,50,100,1.3985828070594528
Low,MediumHigh,75,Low,83,0,1.3985828070594528
Low,MediumHigh,75,Low,83,25,1.3985828070594528
Low,MediumHigh,75,Low,83,50,1.3985828070594528
Low,MediumHigh,75,Low,83,75,1.3985828070594528
Low,MediumHigh,75,Low,83,100,1.3985828070594528
Low,MediumLow,0,High,0,0,1.3985828070594528
Low,MediumLow,0,High,0,25,1.3985828070594528
Low,MediumLow,0,High,0,50,1.3985828070594528
Low,MediumLow,0,High,0,75,1.3985828070594528
Low,MediumLow,0,High,0,100,1.3985828070594528
Low,MediumLow,0,High,20,0,1.3985828070594528
Low,MediumLow,0,High,20,25,1.3985828070594528
Low,MediumLow,0,High,20,50,1.3985828070594528
Low,MediumLow,0,High,20,75,1.3985828070594528
Low,MediumLow,0,High,20,100,1.3985828070594528
Low,MediumLow,0,High,50,0,1.3985828070594528
Low,MediumLow,0,High,50,25,1.3985828070594528
Low,MediumLow,0,High,50,50,1.3985828070594528
Low,MediumLow,0,High,50,75,1.3985828070594528
Low,MediumLow,0,High,50,100,1.3985828070594528
Low,MediumLow,0,High,83,0,1.3985828070594528
Low,MediumLow,0,High,83,25,1.3985828070594528
Low,MediumLow,0,High,83,50,1.3985828070594528
Low,MediumLow,0,High,83,75,1.3985828070594528
Low,MediumLow,0,High,83,100,1.3985828070594528
Low,MediumLow,0,Low,0,0,1.3985828070594528
Low,MediumLow,0,Low,0,25,1.3985828070594528
Low,MediumLow,0,Low,0,50,1.3985828070594528
Low,MediumLow,0,Low,0,75,1.3985828070594528
Low,MediumLow,0,Low,0,100,1.3985828070594528
Low,MediumLow,0,Low,20,0,1.3985828070594528
Low,MediumLow,0,Low,20,25,1.3985828070594528
Low,MediumLow,0,Low,20,50,1.3985828070594528
Low,MediumLow,0,Low,20,75,1.3985828070594528
Low,MediumLow,0,Low,20,100,1.3985828070594528
Low,MediumLow,0,Low,50,0,1.3985828070594528
Low,MediumLow,0,Low,50,25,1.3985828070594528
Low,MediumLow,0,Low,50,50,1.3985828070594528
Low,MediumLow,0,Low,50,75,1.3985828070594528
Low,MediumLow,0,Low,50,100,1.3985828070594528
Low,MediumLow,0,Low,83,0,1.3985828070594528
Low,MediumLow,0,Low,83,25,1.3985828070594528
Low,MediumLow,0,Low,83,50,1.3985828070594528
Low,MediumLow,0,Low,83,75,1.3985828070594528
Low,MediumLow,0,Low,83,100,1.3985828070594528
Low,MediumLow,100,High,0,0,1.3985828070594528
Low,MediumLow,100,High,0,25,1.3985828070594528
Low,MediumLow,100,High,0,50,1.3985828070594528
Low,MediumLow,100,High,0,75,1.3985828070594528
Low,MediumLow,100,High,0,100,1.3985828070594528
Low,MediumLow,100,High,20,0,1.3985828070594528
Low,MediumLow,100,High,20,25,1.3985828070594528
Low,MediumLow,100,High,20,50,1.3985828070594528
Low,MediumLow,100,High,20,75,1.3985828070594528
Low,MediumLow,100,High,20,100,1.3985828070594528
Low,MediumLow,100,High,50,0,1.3985828070594528
Low,MediumLow,100,High,50,25,1.3985828070594528
Low,MediumLow,100,High,50,50,1.3985828070594528
Low,MediumLow,100,High,50,75,1.3985828070594528
Low,MediumLow,100,High,50,100,1.3985828070594528
Low,MediumLow,100,High,83,0,1.3985828070594528
Low,MediumLow,100,High,83,25,1.3985828070594528
Low,MediumLow,100,High,83,50,1.3985828070594528
Low,MediumLow,100,High,83,75,1.3985828070594528
Low,MediumLow,100,High,83,100,1.3985828070594528
Low,MediumLow,100,Low,0,0,1.3985828070594528
Low,MediumLow,100,Low,0,25,1.3985828070594528
Low,MediumLow,100,Low,0,50,1.3985828070594528
Low,MediumLow,100,Low,0,75,1.3985828070594528
Low,MediumLow,100,Low,0,100,1.3985828070594528
Low,MediumLow,100,Low,20,0,1.3985828070594528
Low,MediumLow,100,Low,20,25,1.3985828070594528
Low,MediumLow,100,Low,20,50,1.3985828070594528
Low,MediumLow,100,Low,20,75,1.3985828070594528
Low,MediumLow,100,Low,20,100,1.3985828070594528
Low,MediumLow,100,Low,50,0,1.3985828070594528
Low,MediumLow,100,Low,50,25,1.3985828070594528
Low,MediumLow,100,Low,50,50,1.3985828070594528
Low,MediumLow,100,Low,50,75,1.3985828070594528
Low,MediumLow,100,Low,50,100,1.3985828070594528
Low,MediumLow,100,Low,83,0,1.3985828070594528
Low,MediumLow,100,Low,83,25,1.3985828070594528
Low,MediumLow,100,Low,83,50,1.3985828070594528
Low,MediumLow,100,Low,83,75,1.3985828070594528
Low,MediumLow,100,Low,83,100,1.3985828070594528
Low,MediumLow,25,High,0,0,1.3985828070594528
Low,MediumLow,25,High,0,25,1.3985828070594528
Low,MediumLow,25,High,0,50,1.3985828070594528
Low,MediumLow,25,High,0,75,1.3985828070594528
Low,MediumLow,25,High,0,100,1.3985828070594528
Low,MediumLow,25,High,20,0,1.3985828070594528
Low,MediumLow,25,High,20,25,1.3985828070594528
Low,MediumLow,25,High,20,50,1.3985828070594528
Low,MediumLow,25,High,20,75,1.3985828070594528
Low,MediumLow,25,High,20,100,1.3985828070594528
Low,MediumLow,25,High,50,0,1.3985828070594528
Low,MediumLow,25,High,50,25,1.3985828070594528
Low,MediumLow,25,High,50,50,1.3985828070594528
Low,MediumLow,25,High,50,75,1.3985828070594528
Low,MediumLow,25,High,50,100,1.3985828070594528
Low,MediumLow,25,High,83,0,1.3985828070594528
Low,MediumLow,25,High,83,25,1.3985828070594528
Low,MediumLow,25,High,83,50,1.3985828070594528
Low,MediumLow,25,High,83,75,1.3985828070594528
Low,MediumLow,25,High,83,100,1.3985828070594528
Low,MediumLow,25,Low,0,0,1.3985828070594528
Low,MediumLow,25,Low,0,25,1.3985828070594528
Low,MediumLow,25,Low,0,50,1.3985828070594528
Low,MediumLow,25,Low,0,75,1.3985828070594528
Low,MediumLow,25,Low,0,100,1.3985828070594528
Low,MediumLow,25,Low,20,0,1.3985828070594528
Low,MediumLow,25,Low,20,25,1.3985828070594528
Low,MediumLow,25,Low,20,50,1.3985828070594528
Low,MediumLow,25,Low,20,75,1.3985828070594528
Low,MediumLow,25,Low,20,100,1.3985828070594528
Low,MediumLow,25,Low,50,0,1.3985828070594528
Low,MediumLow,25,Low,50,25,1.3985828070594528
Low,MediumLow,25,Low,50,50,1.3985828070594528
Low,MediumLow,25,Low,50,75,1.3985828070594528
Low,MediumLow,25,Low,50,100,1.3985828070594528
Low,MediumLow,25,Low,83,0,1.3985828070594528
Low,MediumLow,25,Low,83,25,1.3985828070594528
Low,MediumLow,25,Low,83,50,1.3985828070594528
Low,MediumLow,25,Low,83,75,1.3985828070594528
Low,MediumLow,25,Low,83,100,1.3985828070594528
Low,MediumLow,50,High,0,0,1.3985828070594528
Low,MediumLow,50,High,0,25,1.3985828070594528
Low,MediumLow,50,High,0,50,1.3985828070594528
Low,MediumLow,50,High,0,75,1.3985828070594528
Low,MediumLow,50,High,0,100,1.3985828070594528
Low,MediumLow,50,High,20,0,1.3985828070594528
Low,MediumLow,50,High,20,25,1.3985828070594528
Low,MediumLow,50,High,20,50,1.3985828070594528
Low,MediumLow,50,High,20,75,1.3985828070594528
Low,MediumLow,50,High,20,100,1.3985828070594528
Low,MediumLow,50,High,50,0,1.3985828070594528
Low,MediumLow,50,High,50,25,1.3985828070594528
Low,MediumLow,50,High,50,50,1.3985828070594528
Low,MediumLow,50,High,50,75,1.3985828070594528
Low,MediumLow,50,High,50,100,1.3985828070594528
Low,MediumLow,50,High,83,0,1.3985828070594528
Low,MediumLow,50,High,83,25,1.3985828070594528
Low,MediumLow,50,High,83,50,1.3985828070594528
Low,MediumLow,50,High,83,75,1.3985828070594528
Low,MediumLow,50,High,83,100,1.3985828070594528
Low,MediumLow,50,Low,0,0,1.3985828070594528
Low,MediumLow,50,Low,0,25,1.3985828070594528
Low,MediumLow,50,Low,0,50,1.3985828070594528
Low,MediumLow,50,Low,0,75,1.3985828070594528
Low,MediumLow,50,Low,0,100,1.3985828070594528
Low,MediumLow,50,Low,20,0,1.3985828070594528
Low,MediumLow,50,Low,20,25,1.3985828070594528
Low,MediumLow,50,Low,20,50,1.3985828070594528
Low,MediumLow,50,Low,20,75,1.3985828070594528
Low,MediumLow,50,Low,20,100,1.3985828070594528
Low,MediumLow,50,Low,50,0,1.3985828070594528
Low,MediumLow,50,Low,50,25,1.3985828070594528
Low,MediumLow,50,Low,50,50,1.3985828070594528
Low,MediumLow,50,Low,50,75,1.3985828070594528
Low,MediumLow,50,Low,50,100,1.3985828070594528
Low,MediumLow,50,Low,83,0,1.3985828070594528
Low,MediumLow,50,Low,83,25,1.3985828070594528
Low,MediumLow,50,Low,83,50,1.3985828070594528
Low,MediumLow,50,Low,83,75,1.3985828070594528
Low,MediumLow,50,Low,83,100,1.3985828070594528
Low,MediumLow,75,High,0,0,1.3985828070594528
Low,MediumLow,75,High,0,25,1.3985828070594528
Low,MediumLow,75,High,0,50,1.3985828070594528
Low,MediumLow,75,High,0,75,1.3985828070594528
Low,MediumLow,75,High,0,100,1.3985828070594528
Low,MediumLow,75,High,20,0,1.3985828070594528
Low,MediumLow,75,High,20,25,1.3985828070594528
Low,MediumLow,75,High,20,50,1.3985828070594528
Low,MediumLow,75,High,20,75,1.3985828070594528
Low,MediumLow,75,High,20,100,1.3985828070594528
Low,MediumLow,75,High,50,0,1.3985828070594528
Low,MediumLow,75,High,50,25,1.3985828070594528
Low,MediumLow,75,High,50,50,1.3985828070594528
Low,MediumLow,75,High,50,75,1.3985828070594528
Low,MediumLow,75,High,50,100,1.3985828070594528
Low,MediumLow,75,High,83,0,1.3985828070594528
Low,MediumLow,75,High,83,25,1.3985828070594528
Low,MediumLow,75,High,83,50,1.3985828070594528
Low,MediumLow,75,High,83,75,1.3985828070594528
Low,MediumLow,75,High,83,100,1.3985828070594528
Low,MediumLow,75,Low,0,0,1.3985828070594528
Low,MediumLow,75,Low,0,25,1.3985828070594528
Low,MediumLow,75,Low,0,50,1.3985828070594528
Low,MediumLow,75,Low,0,75,1.3985828070594528
Low,MediumLow,75,Low,0,100,1.3985828070594528
Low,MediumLow,75,Low,20,0,1.3985828070594528
Low,MediumLow,75,Low,20,25,1.3985828070594528
Low,MediumLow,75,Low,20,50,1.3985828070594528
Low,MediumLow,75,Low,20,75,1.3985828070594528
Low,MediumLow,75,Low,20,100,1.3985828070594528
Low,MediumLow,75,Low,50,0,1.3985828070594528
Low,MediumLow,75,Low,50,25,1.3985828070594528
Low,MediumLow,75,Low,50,50,1.3985828070594528
Low,MediumLow,75,Low,50,75,1.3985828070594528
Low,MediumLow,75,Low,50,100,1.3985828070594528
Low,MediumLow,75,Low,83,0,1.3985828070594528
Low,MediumLow,75,Low,83,25,1.3985828070594528
Low,MediumLow,75,Low,83,50,1.3985828070594528
Low,MediumLow,75,Low,83,75,1.3985828070594528
Low,MediumLow,75,Low,83,100,1.3985828070594528
MediumLowLow,HighHigh,0,High,0,0,1.4648736854989364
MediumLowLow,HighHigh,0,High,0,25,1.4648736854989364
MediumLowLow,HighHigh,0,High,0,50,1.4648736854989364
MediumLowLow,HighHigh,0,High,0,75,1.4648736854989364
MediumLowLow,HighHigh,0,High,0,100,1.4648736854989364
MediumLowLow,HighHigh,0,High,20,0,1.4648736854989364
MediumLowLow,HighHigh,0,High,20,25,1.4648736854989364
MediumLowLow,HighHigh,0,High,20,50,1.4648736854989364
MediumLowLow,HighHigh,0,High,20,75,1.4648736854989364
MediumLowLow,HighHigh,0,High,20,100,1.4648736854989364
MediumLowLow,HighHigh,0,High,50,0,1.4648736854989364
MediumLowLow,HighHigh,0,High,50,25,1.4648736854989364
MediumLowLow,HighHigh,0,High,50,50,1.4648736854989364
MediumLowLow,HighHigh,0,High,50,75,1.4648736854989364
MediumLowLow,HighHigh,0,High,50,100,1.4648736854989364
MediumLowLow,HighHigh,0,High,83,0,1.4648736854989364
MediumLowLow,HighHigh,0,High,83,25,1.4648736854989364
MediumLowLow,HighHigh,0,High,83,50,1.4648736854989364
MediumLowLow,HighHigh,0,High,83,75,1.4648736854989364
MediumLowLow,HighHigh,0,High,83,100,1.4648736854989364
MediumLowLow,HighHigh,0,Low,0,0,1.4648736854989364
MediumLowLow,HighHigh,0,Low,0,25,1.4648736854989364
MediumLowLow,HighHigh,0,Low,0,50,1.4648736854989364
MediumLowLow,HighHigh,0,Low,0,75,1.4648736854989364
MediumLowLow,HighHigh,0,Low,0,100,1.4648736854989364
MediumLowLow,HighHigh,0,Low,20,0,1.4648736854989364
MediumLowLow,HighHigh,0,Low,20,25,1.4648736854989364
MediumLowLow,HighHigh,0,Low,20,50,1.4648736854989364
MediumLowLow,HighHigh,0,Low,20,75,1.4648736854989364
MediumLowLow,HighHigh,0,Low,20,100,1.4648736854989364
MediumLowLow,HighHigh,0,Low,50,0,1.4648736854989364
MediumLowLow,HighHigh,0,Low,50,25,1.4648736854989364
MediumLowLow,HighHigh,0,Low,50,50,1.4648736854989364
MediumLowLow,HighHigh,0,Low,50,75,1.4648736854989364
MediumLowLow,HighHigh,0,Low,50,100,1.4648736854989364
MediumLowLow,HighHigh,0,Low,83,0,1.4648736854989364
MediumLowLow,HighHigh,0,Low,83,25,1.4648736854989364
MediumLowLow,HighHigh,0,Low,83,50,1.4648736854989364
MediumLowLow,HighHigh,0,Low,83,75,1.4648736854989364
MediumLowLow,HighHigh,0,Low,83,100,1.4648736854989364
MediumLowLow,HighHigh,100,High,0,0,1.4648736854989364
MediumLowLow,HighHigh,100,High,0,25,1.4648736854989364
MediumLowLow,HighHigh,100,High,0,50,1.4648736854989364
MediumLowLow,HighHigh,100,High,0,75,1.4648736854989364
MediumLowLow,HighHigh,100,High,0,100,1.4648736854989364
MediumLowLow,HighHigh,100,High,20,0,1.4648736854989364
MediumLowLow,HighHigh,100,High,20,25,1.4648736854989364
MediumLowLow,HighHigh,100,High,20,50,1.4648736854989364
MediumLowLow,HighHigh,100,High,20,75,1.4648736854989364
MediumLowLow,HighHigh,100,High,20,100,1.4648736854989364
MediumLowLow,HighHigh,100,High,50,0,1.4648736854989364
MediumLowLow,HighHigh,100,High,50,25,1.4648736854989364
MediumLowLow,HighHigh,100,High,50,50,1.4648736854989364
MediumLowLow,HighHigh,100,High,50,75,1.4648736854989364
MediumLowLow,HighHigh,100,High,50,100,1.4648736854989364
MediumLowLow,HighHigh,100,High,83,0,1.4648736854989364
MediumLowLow,HighHigh,100,High,83,25,1.4648736854989364
MediumLowLow,HighHigh,100,High,83,50,1.4648736854989364
MediumLowLow,HighHigh,100,High,83,75,1.4648736854989364
MediumLowLow,HighHigh,100,High,83,100,1.4648736854989364
MediumLowLow,HighHigh,100,Low,0,0,1.4648736854989364
MediumLowLow,HighHigh,100,Low,0,25,1.4648736854989364
MediumLowLow,HighHigh,100,Low,0,50,1.4648736854989364
MediumLowLow,HighHigh,100,Low,0,75,1.4648736854989364
MediumLowLow,HighHigh,100,Low,0,100,1.4648736854989364
MediumLowLow,HighHigh,100,Low,20,0,1.4648736854989364
MediumLowLow,HighHigh,100,Low,20,25,1.4648736854989364
MediumLowLow,HighHigh,100,Low,20,50,1.4648736854989364
MediumLowLow,HighHigh,100,Low,20,75,1.4648736854989364
MediumLowLow,HighHigh,100,Low,20,100,1.4648736854989364
MediumLowLow,HighHigh,100,Low,50,0,1.4648736854989364
MediumLowLow,HighHigh,100,Low,50,25,1.4648736854989364
MediumLowLow,HighHigh,100,Low,50,50,1.4648736854989364
MediumLowLow,HighHigh,100,Low,50,75,1.4648736854989364
MediumLowLow,HighHigh,100,Low,50,100,1.4648736854989364
MediumLowLow,HighHigh,100,Low,83,0,1.4648736854989364
MediumLowLow,HighHigh,100,Low,83,25,1.4648736854989364
MediumLowLow,HighHigh,100,Low,83,50,1.4648736854989364
MediumLowLow,HighHigh,100,Low,83,75,1.4648736854989364
MediumLowLow,HighHigh,100,Low,83,100,1.4648736854989364
MediumLowLow,HighHigh,25,High,0,0,1.4648736854989364
MediumLowLow,HighHigh,25,High,0,25,1.4648736854989364
MediumLowLow,HighHigh,25,High,0,50,1.4648736854989364
MediumLowLow,HighHigh,25,High,0,75,1.4648736854989364
MediumLowLow,HighHigh,25,High,0,100,1.4648736854989364
MediumLowLow,HighHigh,25,High,20,0,1.4648736854989364
MediumLowLow,HighHigh,25,High,20,25,1.4648736854989364
MediumLowLow,HighHigh,25,High,20,50,1.4648736854989364
MediumLowLow,HighHigh,25,High,20,75,1.4648736854989364
MediumLowLow,HighHigh,25,High,20,100,1.4648736854989364
MediumLowLow,HighHigh,25,High,50,0,1.4648736854989364
MediumLowLow,HighHigh,25,High,50,25,1.4648736854989364
MediumLowLow,HighHigh,25,High,50,50,1.4648736854989364
MediumLowLow,HighHigh,25,High,50,75,1.4648736854989364
MediumLowLow,HighHigh,25,High,50,100,1.4648736854989364
MediumLowLow,HighHigh,25,High,83,0,1.4648736854989364
MediumLowLow,HighHigh,25,High,83,25,1.4648736854989364
MediumLowLow,HighHigh,25,High,83,50,1.4648736854989364
MediumLowLow,HighHigh,25,High,83,75,1.4648736854989364
MediumLowLow,HighHigh,25,High,83,100,1.4648736854989364
MediumLowLow,HighHigh,25,Low,0,0,1.4648736854989364
MediumLowLow,HighHigh,25,Low,0,25,1.4648736854989364
MediumLowLow,HighHigh,25,Low,0,50,1.4648736854989364
MediumLowLow,HighHigh,25,Low,0,75,1.4648736854989364
